timestamp,plate_id,event,total_count,location,method,notes
2025-10-09 16:24:03,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:03,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:03,1,EXIT,1,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:03,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:03,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:03,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:04,1,EXIT,1,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:04,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:04,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:04,1,EXIT,1,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:04,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:04,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:04,1,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:04,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:04,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,1,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:05,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:05,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:05,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:05,1,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:05,1,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,1,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:05,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:05,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:05,1,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:05,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:05,1,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:05,1,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:05,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:05,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:05,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,1,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:24:05,1,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:24:05,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:05,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:24:05,2,SEEN,2,imgs-placas,HaarCascade-Face,
