timestamp,plate_id,event,total_count,location,method,notes
2025-10-09 17:27:46,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:27:46,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:27:46,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:46,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:27:47,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:27:47,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,4,ENTER,4,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:27:47,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:47,4,EXIT,4,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:48,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:49,1,EXIT,4,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:27:50,1,ENTER,4,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:50,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:51,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:52,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:27:53,1,SEEN,4,imgs-placas,HaarCascade-Face,
