timestamp,plate_id,event,total_count,location,method,notes
2025-10-09 17:18:54,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:18:54,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:54,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:54,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:54,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:54,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:54,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:54,1,EXIT,1,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:18:54,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:18:54,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:54,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:54,1,EXIT,1,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:18:55,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:18:55,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:55,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:55,1,EXIT,1,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:18:56,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:56,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:18:57,1,SEEN,1,imgs-placas,HaarCascade-Face,
