timestamp,plate_id,event,total_count,location,method,notes
2025-10-09 17:15:47,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:47,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:47,1,EXIT,1,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:47,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:47,1,EXIT,1,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:47,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:47,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:47,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,1,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:48,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:48,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:48,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:48,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:48,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:48,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:48,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:49,1,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:49,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,1,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:49,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:49,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:49,1,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:49,1,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:49,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:49,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:49,1,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:59,4,ENTER,4,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,4,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,5,ENTER,5,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 17:15:59,4,SEEN,5,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,5,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,5,SEEN,5,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,5,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,5,EXIT,5,imgs-placas,HaarCascade-Face,Salió
2025-10-09 17:15:59,4,SEEN,5,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,5,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,5,imgs-placas,HaarCascade-Face,
2025-10-09 17:15:59,4,SEEN,5,imgs-placas,HaarCascade-Face,
2025-10-09 17:16:00,4,SEEN,5,imgs-placas,HaarCascade-Face,
2025-10-09 17:16:00,4,SEEN,5,imgs-placas,HaarCascade-Face,
