timestamp,plate_id,event,total_count,location,method,notes
2025-10-09 16:29:48,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:48,1,EXIT,1,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:48,1,ENTER,1,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:48,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:48,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:48,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:48,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:48,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:48,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,EXIT,2,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,1,SEEN,2,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,ENTER,2,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,1,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,1,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,2,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,2,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,1,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,1,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,2,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,1,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,1,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,1,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,2,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,2,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,1,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:49,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,2,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,2,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,2,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,2,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,2,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,2,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,2,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,2,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,2,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:50,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:50,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:50,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:51,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:51,3,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:51,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:51,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:51,3,ENTER,3,imgs-placas,HaarCascade-Face,Nuevo ID
2025-10-09 16:29:51,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:51,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:51,3,EXIT,3,imgs-placas,HaarCascade-Face,Salió
2025-10-09 16:29:51,2,SEEN,3,imgs-placas,HaarCascade-Face,
2025-10-09 16:29:51,2,SEEN,3,imgs-placas,HaarCascade-Face,
